1146,NE,Male,Coat,28,32,32,30,34,34,34,38,42,2015,NE 1146,,,,,,
1147,NE,Female,Jacket,26,30,30,22,26,26,13,15,17,2015,NE 1147,,,,,,
1148,NE,Female,Jacket,26,30,30,28,32,32,12,14,16,2015,NE 1148,,,,,,
1149,NE,Female,Jacket,32,36,36,32,36,36,12,14,16,2015,NE 1149,,,,,,
1150,NE,Female,Jacket,11,15,15,12,16,16,12,14,16,2015,NE 1150,,,,,,
1151,NE,Male,Coat,24,28,28,21,25,25,21,25,29,2015,NE 1151,,,,,,
1152,NE,Male,Coat,37,41,41,34,38,38,36,40,44,2015,NE 1152,,,,,,
1153,NE,Male,Coat,26,30,30,26,30,30,32,36,40,2015,NE 1153,,,,,,
1154,NE,Male,Coat,17,21,21,17,21,21,36,40,44,2015,NE 1154,,,,,,
1155,NE,Male,Coat,21,25,25,27,31,31,33,37,41,2015,NE 1155,,,,,,
1156,NE,Male,Coat,27,31,31,27,31,31,31,35,39,2015,NE 1156,,,,,,
1157,NE,Male,Coat,38,42,42,38,42,42,28,32,36,2015,NE 1157,,,,,,
1158,NE,Male,Coat,36,40,40,36,40,40,35,39,43,2015,NE 1158,,,,,,
1159,NE,Male,Coat,25,29,29,24,28,28,34,38,42,2015,NE 1159,,,,,,
1160,NE,Male,Coat,44,48,48,42,46,46,35,39,43,2015,NE 1160,,,,,,
1161,NE,Male,Coat,42,46,46,40,44,44,43,47,51,2015,NE 1161,,,,,,
1162,NE,Male,Pant,0,,0,23,24,28,30,29,31,2015,NE 1162,,,,,,
1163,NE,Male,Pant,0,,0,33,34,38,31,30,32,2015,NE 1163,,,,,,
1164,NE,Male,Pant,0,,0,32,33,37,33,32,34,2015,NE 1164,,,,,,
1165,NE,Male,Coat,46,50,50,44,48,48,46,50,54,2015,NE 1165,,,,,,
1166,NE,Male,Coat,40,44,44,40,44,44,44,48,52,2015,NE 1166,,,,,,
1167,NE,Male,Coat,42,46,46,44,48,48,40,44,48,2015,NE 1167,,,,,,
1168,NE,Male,Coat,42,46,46,46,50,50,41,45,49,2015,NE 1168,,,,,,
1169,NE,Male,Jacket,26,30,30,28,32,32,23,25,27,2015,NE 1169,,,,,,
1170,NE,Male,Pant,0,,0,36,37,41,30,29,31,2015,NE 1170,,,,,,
1171,NE,Male,Jacket,42,46,46,40,44,44,42,44,46,2015,NE 1171,,,,,,
1172,NE,Male,Jacket,42,46,46,44,48,48,42,44,46,2015,NE 1172,,,,,,
1173,NE,Male,Jacket,44,48,48,44,48,48,39,41,43,2015,NE 1173,,,,,,
1174,NE,Male,Jacket,42,46,46,42,46,46,25,27,29,2015,NE 1174,,,,,,
1175,NE,Male,Jacket,38,42,42,44,48,48,44,46,48,2015,NE 1175,,,,,,
1176,NE,Male,Pant,0,,0,35,36,40,30,29,31,2015,NE 1176,,,,,,
1177,NE,Male,Pant,0,,0,33,34,38,29,28,30,2015,NE 1177,,,,,,
1178,NE,Male,Pant,0,,0,25,26,30,22,21,23,2015,NE 1178,,,,,,
1179,NE,Male,Coat,44,48,48,42,46,46,42,46,50,2015,NE 1179,,,,,,
1181,NE,Male,Pant,0,,0,33,34,38,34,33,35,2015,NE 1181,,,,,,
1182,NE,Male,Coat,40,44,44,42,46,46,44,48,52,2015,NE 1182,,,,,,
1183,NE,Male,Coat,42,46,46,48,52,52,42,46,50,2015,NE 1183,,,,,,
1184,NE,Male,Coat,42,46,46,42,46,46,42,46,50,2015,NE 1184,,,,,,
1185,NE,Male,Coat,40,44,44,40,44,44,42,46,50,2015,NE 1185,,,,,,
1186,NE,Male,Pant,0,,0,33,34,38,30,29,31,2015,NE 1186,,,,,,
1187,NE,Male,Coat,36,40,40,34,38,38,47,51,55,2015,NE 1187,,,,,,
1188,NE,Male,Coat,32,36,36,34,38,38,49,53,57,2015,NE 1188,,,,,,
1189,NE,Male,Coat,69,73,73,69,73,73,38,42,46,2015,NE 1189,,,,,,
1190,NE,Male,Coat,38,42,42,30,34,34,30,34,38,2015,NE 1190,,,,,,
1191,NE,Male,Coat,36,40,40,30,34,34,50,54,58,2015,NE 1191,,,,,,
1192,NE,Male,Coat,32,36,36,28,32,32,35,39,43,2015,NE 1192,,,,,,
1193,NE,Male,Coat,44,48,48,44,48,48,36,40,44,2015,NE 1193,,,,,,
1194,NE,Male,Coat,40,44,44,44,48,48,37,41,45,2015,NE 1194,,,,,,
1195,NE,Male,Coat,44,48,48,44,48,48,43,47,51,2015,NE 1195,,,,,,
1196,NE,Male,Coat,36,40,40,38,42,42,43,47,51,2015,NE 1196,,,,,,
1197,NE,Male,Coat,36,40,40,30,34,34,43,47,51,2015,NE 1197,,,,,,
1198,NE,Male,Coat,36,40,40,30,34,34,44,48,52,2015,NE 1198,,,,,,
1199,NE,Male,Coat,36,40,40,36,40,40,43,47,51,2015,NE 1199,,,,,,
1200,NE,Male,Coat,40,44,44,40,44,44,37,41,45,2015,NE 1200,,,,,,
1201,NE,Female,Dress,27,31,31,27,31,31,42,42,46,2015,NE 1201,,,,,,
1202,NE,Female,Dress,22,26,26,22,26,26,45,45,49,2015,NE 1202,,,,,,
1203,NE,Female,Dress,22,26,26,44,48,48,56,56,60,2015,NE 1203,,,,,,
1204,NE,Female,Dress,22,26,26,23,27,27,49,49,53,2015,NE 1204,,,,,,
1205,NE,Female,Dress,19,23,23,19,23,23,45,45,49,2015,NE 1205,,,,,,
1206,NE,Female,Dress,22,26,26,32,36,36,46,46,50,2015,NE 1206,,,,,,
1207,NE,Female,Dress,22,26,26,30,34,34,49,49,53,2015,NE 1207,,,,,,
1208,NE,Female,Dress,22,26,26,27,31,31,42,42,46,2015,NE 1208,,,,,,
1209,NE,Female,Dress,22,26,26,44,48,48,55,55,59,2015,NE 1209,,,,,,
1210,NE,Female,Dress,22,26,26,26,30,30,55,55,59,2015,NE 1210,,,,,,
1211,NE,Female,Dress,22,26,26,26,30,30,44,44,48,2015,NE 1211,,,,,,
1212,NE,Female,Dress,22,26,26,39,43,43,56,56,60,2015,NE 1212,,,,,,
1213,NE,Female,Dress,22,26,26,21,25,25,29,29,33,2015,NE 1213,,,,,,
1214,NE,Female,Dress,22,26,26,38,42,42,53,53,57,2015,NE 1214,,,,,,
1215,NE,Female,Dress,22,26,26,23,27,27,36,36,40,2015,NE 1215,,,,,,
1216,NE,Female,Dress,22,26,26,29,33,33,26,26,30,2015,NE 1216,,,,,,
1217,NE,Female,Dress,22,26,26,34,38,38,42,42,46,2015,NE 1217,,,,,,
1218,NE,Female,Dress,22,26,26,30,34,34,54,54,58,2015,NE 1218,,,,,,
1219,NE,Female,Dress,22,26,26,25,29,29,42,42,46,2015,NE 1219,,,,,,
1220,NE,Female,Dress,22,26,26,20,24,24,26,26,30,2015,NE 1220,,,,,,
1221,NE,Female,Dress,22,26,26,36,40,40,54,54,58,2015,NE 1221,,,,,,
1222,NE,Female,Dress,22,26,26,30,34,34,49,49,53,2015,NE 1222,,,,,,
1223,NE,Female,Dress,22,26,26,27,31,31,46,46,50,2015,NE 1223,,,,,,
1224,NE,Female,Dress,22,26,26,22,26,26,43,43,47,2015,NE 1224,,,,,,
1225,NE,Female,Dress,22,26,26,16,20,20,39,39,43,2015,NE 1225,,,,,,
1226,NE,Female,Dress,22,26,26,22,26,26,37,37,41,2015,NE 1226,,,,,,
1227,NE,Female,Dress,22,26,26,23,27,27,42,42,46,2015,NE 1227,,,,,,
1228,NE,Female,Dress,22,26,26,24,28,28,56,56,60,2015,NE 1228,,,,,,
1229,NE,Female,Dress,22,26,26,24,28,28,56,56,60,2015,NE 1229,,,,,,
1230,NE,Female,Dress,22,26,26,27,31,31,30,30,34,2015,NE 1230,,,,,,
1231,NE,Female,Dress,22,26,26,25,29,29,21,21,25,2015,NE 1231,,,,,,
1232,NE,Female,Dress,22,26,26,25,29,29,37,37,41,2015,NE 1232,,,,,,
1233,NE,Female,Dress,22,26,26,39,43,43,57,57,61,2015,NE 1233,,,,,,
1234,NE,Female,Dress,22,26,26,19,23,23,51,51,55,2015,NE 1234,,,,,,
1235,NE,Female,Dress,22,26,26,19,23,23,51,51,55,2015,NE 1235,,,,,,
1236,NE,Female,Dress,22,26,26,23,27,27,56,56,60,2015,NE 1236,,,,,,
1237,NE,Female,Dress,22,26,26,31,35,35,59,59,63,2015,NE 1237,,,,,,
1238,NE,Female,Dress,22,26,26,15,19,19,53,53,57,2015,NE 1238,,,,,,
1239,NE,Female,Dress,22,26,26,26,30,30,49,49,53,2015,NE 1240,,,,,,
1240,NE,Female,Dress,32,36,36,24,28,28,48,48,52,2015,NE 1241,,,,,,
1241,NE,Female,Dress,17,21,21,17,21,21,36,36,40,2015,NE 1242,,,,,,
1242,NE,Female,Dress,22,26,26,14,18,18,48,48,52,2015,NE 1243,,,,,,
1243,NE,Female,Dress,22,26,26,10,14,14,33,33,37,2015,NE 1244,,,,,,
1244,NE,Female,Dress,33,37,37,33,37,37,17,17,21,2015,NE 1245,,,,,,
1245,NE,Male,Vest,29,33,33,29,33,33,19,19,23,2015,NE 1246,,,,,,
1246,NE,Male,Vest,29,33,33,29,33,33,26,26,30,2015,NE 1247,,,,,,
1248,NE,Male,Vest,30,34,34,30,34,34,27,27,31,2015,NE 1248,,,,,,
1249,NE,Male,Vest,49,53,53,49,53,53,26,26,30,2015,NE 1249,,,,,,
1250,NE,Male,Pant,0,,0,38,39,43,31,30,32,2015,NE 1250,,,,,,
1251,NE,Male,Pant,0,,0,21,22,26,16,15,17,2015,NE 1251,,,,,,
1252,NE,Male,Pant,0,,0,29,30,34,31,30,32,2015,NE 1252,,,,,,
1253,NE,Male,Pant,0,,0,33,34,38,34,33,35,2015,NE 1253,,,,,,
1254,NE,Male,Pant,0,,0,27,28,32,28,27,29,2015,NE 1254,,,,,,
1255,NE,Male,Pant,0,,0,24,25,29,27,26,28,2015,NE 1255,,,,,,
1256,NE,Male,Pant,0,,0,25,26,30,27,26,28,2015,NE 1256,,,,,,
1257,NE,Male,Pant,0,,0,32,33,37,31,30,32,2015,NE 1257,,,,,,
1258,NE,Male,Pant,0,,0,25,26,30,26,25,27,2015,NE 1258,,,,,,
1259,NE,Male,Pant,0,,0,29,30,34,24,23,25,2015,NE 1259,,,,,,
1260,NE,Male,Pant,0,,0,23,24,28,18,17,19,2015,NE 1260,,,,,,
1261,NE,Male,Pant,0,,0,13,14,18,20,19,21,2015,NE 1261,,,,,,
1262,NE,Male,Pant,0,,0,19,20,24,25,24,26,2015,NE 1262,,,,,,
1263,NE,Male,Pant,0,,0,28,29,33,24,23,25,2015,NE 1263,,,,,,
1264,NE,Male,Pant,0,,0,23,24,28,29,28,30,2015,NE 1264,,,,,,
1265,NE,Male,Pant,0,,0,24,25,29,26,25,27,2015,NE 1265,,,,,,
1266,NE,Male,Pant,0,,0,13,14,18,20,19,21,2015,NE 1266,,,,,,
1267,NE,Male,Pant,0,,0,24,25,29,28,27,29,2015,NE 1267,,,,,,
1268,NE,Male,Pant,0,,0,22,23,27,16,15,17,2015,NE 1268,,,,,,
1269,NE,Male,Pant,0,,0,22,23,27,22,21,23,2015,NE 1269,,,,,,
1270,NE,Male,Pant,0,,0,21,22,26,21,20,22,2015,NE 1270,,,,,,
1271,NE,Male,Pant,0,,0,24,25,29,21,20,22,2015,NE 1271,,,,,,
1272,NE,Male,Pant,0,,0,25,26,30,26,25,27,2015,NE 1272,,,,,,
1273,NE,Male,Pant,0,,0,27,28,32,31,30,32,2015,NE 1273,,,,,,
1274,NE,Male,Coat,34,38,38,34,38,38,48,52,56,2015,NE 1274,,,,,,
1275,NE,Male,Coat,36,40,40,38,42,42,42,46,50,2015,NE 1275,,,,,,
1276,NE,Male,Coat,36,40,40,34,38,38,37,41,45,2015,NE 1276,,,,,,
1277,NE,Male,Coat,36,40,40,32,36,36,37,41,45,2015,NE 1277,,,,,,
1278,NE,Male,Coat,36,40,40,32,36,36,39,43,47,2015,NE 1278,,,,,,
1279,NE,Male,Coat,36,40,40,38,42,42,36,40,44,2015,NE 1279,,,,,,
1280,NE,Male,Pant,0,,0,19,20,24,21,20,22,2015,NE 1280,,,,,,
1281,NE,Male,Pant,0,,0,26,27,31,30,29,31,2015,NE 1281,,,,,,
1282,NE,Male,Pant,0,,0,23,24,28,27,26,28,2015,NE 1282,,,,,,
1283,NE,Male,Pant,0,,0,38,39,43,29,28,30,2015,NE 1283,,,,,,
1284,NE,Male,Pant,0,,0,25,26,30,21,20,22,2015,NE 1284,,,,,,
1285,NE,Male,Pant,0,,0,33,34,38,27,26,28,2015,NE 1285,,,,,,
1286,NE,Male,Pant,0,,0,33,34,38,32,31,33,2015,NE 1286,,,,,,
1287,NE,Male,Pant,0,,0,35,36,40,31,30,32,2015,NE 1287,,,,,,
1288,NE,Male,Pant,0,,0,30,31,35,26,25,27,2015,NE 1288,,,,,,
1289,NE,Male,Pant,0,,0,35,36,40,26,25,27,2015,NE 1289,,,,,,
1300,NE,Male,Hat,24,24,24,0,,0,0,,0,2015,NE 1300,,,,,,
1301,NE,Male,Hat,22.5,22.5,22.5,0,,0,0,,0,2015,NE 1301,,,,,,
1302,NE,Male,Hat,22.5,22.5,22.5,0,,0,0,,0,2015,NE 1302,,,,,,
1303,NE,Male,Hat,23.5,23.5,23.5,0,,0,0,,0,2015,NE 1303,,,,,,
1304,NE,Male,Hat,22.5,22.5,22.5,0,,0,0,,0,2015,NE 1304,,,,,,
1305,NE,Male,Hat,22,22,22,0,,0,0,,0,2015,NE 1305,,,,,,
1306,NE,Male,Hat,23,23,23,0,,0,0,,0,2015,NE 1306,,,,,,
1307,NE,Male,Hat,21.5,21.5,21.5,0,,0,0,,0,2015,NE 1307,,,,,,
2000,CA,Unisex,Tunic,54,58,58,54,58,58,53,53,57,2015,CA 2000,,,,,,
2001,CA,Unisex,Tunic,46,50,50,46,50,50,54,54,58,2015,CA 2001,,,,,,
2002,CA,Unisex,Tunic,36,40,40,36,40,40,42,42,46,2015,CA 2002,,,,,,
2003,CA,Unisex,Tunic,38,42,42,38,42,42,42,42,46,2015,CA 2003,,,,,,
2004,CA,Unisex,Tunic,37,41,41,37,41,41,45,45,49,2015,CA 2004,,,,,,
2005,CA,Unisex,Wrap,51,51,51,51,51,51,43,43,43,2015,CA 2005,,,,,,
2006,CA,Unisex,Tunic,36,40,40,36,40,40,38,38,42,2015,CA 2006,,,,,,
